5014,South Mountain CrossFit,http://www.southmountaincrossfit.com/,"2125 28th Street SW, Ste. 400 & 500","Allentown, PA, 18103",(267) 374-0940,40.5769435241,-75.5130794444
5015,Mente CrossFit,http://,"Doctor Guigou, 34","Santa Cruz de Tenerife, Santa Cruz de Teneri, 38001",922 104 868,28.4740029,-16.2525905
5016,CrossFit Basilisk,http://www.crossfitbasilisk.ch/,Lyon Strasse 14,"Basel, Basel-Stadt, 4053",41795015528,47.5358087,7.6079272
5018,CrossFit Shelby,http://www.crossfitshelby.com/,115 Sumter St.,"Shelby, NC, 28150",(704) 968-9678,35.293587,-81.539257
5019,Waypoint CrossFit,http://www.waypointcrossfit.com/,7402 Myers Lane,"Gig Harbor, WA, 98335",(253) 353-2443,47.325029,-122.593071
5020,CrossFit New Force,http://,"6410 N 10th St, #170","McAllen Tx, TX, 78504",(956) 343-5685,26.260966,-98.2202195
5022,Mount Vernon CrossFit,http://www.mtvernoncrossfit.com/template.html,8459 Richmond Hwy,"Alexandria, VA, 22309",(703) 624-3734,38.725496,-77.110501
5024,CrossFit VTG,http://crossfitvtg.com/wp/,8006 Safari Drive,"Smyrna, TN, 37167",(615) 653-2866,35.9344195,-86.5277312
5025,CrossFit Farmingdale,http://,"55 Central Ave, #F","Farmingdale, NY, 11735",(516) 509-8285,40.755597,-73.408957
5026,CrossFit Eden,http://www.crossfiteden.com/,612 Henry Street,"Eden, NC, 27288",(336) 612-1950,36.4910659,-79.765119
5029,CrossFit New Lenox,http://crossfitnewlenox.wordpress.com/,11-02-1104 Star Lane,"New Lenox, IL, 60451",(815) 474-3221,41.4961518,-87.9620124
5030,CrossFit Niceville,http://www.nicevillestrength.com/,216 Kelly Rd,"Niceville, FL, 32578",(850) 376-2362,30.521963,-86.50439
5031,CrossFit Stags & Does,http://www.crossfitstagsanddoes.co.uk/,123 Cambridge Road,"Cambridge, Cambridgeshire, CB24 6AT",447711534975,52.2375834,0.1575492
5032,CrossFit Kihei,http://crossfitkihei.com/,300 Ohukai Rd. B101-102,"Kihei, HI, 96753",(808) 640-2543,20.7728371,-156.4511597
5033,CrossFit Flashpoint,http://www.crossfitflashpoint.com/,10512 W Highway 80,"Forney, TX, 75126",(214) 549-8172,32.7413225,-96.4369197
5034,CrossFit TrollhÃ¤ttan,http://crossfittrollhattan.se/,Storgatan 1-3,"TrollhÃ¤ttan, V.GÃ¶taland, 461 31",(772) 584-9310,58.2889736,12.2922745
5035,CrossFit Aura,http://,882-5 Jeongja-dong,"Jangan-gu, Suwon-si, Gyeonggi-do, 440-842",1821099560785,37.292145,126.9906352
5036,Riverbend CrossFit,http://riverbendcrossfit.com/,503 E Vandalia,"Edwardsville, IL, 62025",(618) 979-4756,38.812961059,-89.9484961292
5037,CrossFit Discernment,http://www.crossfitdiscernment.org,640 S. Hamilton St.,"Dalton, GA, 30720",(706) 264-3098,34.7639129,-84.9680698
5038,CrossFit Criterion,http://www.crossfitcriterion.com/,1502 S. Enterprise Ave,"Springfield, MO, 65804",(417) 234-0013,37.186418,-93.248219
5040,Red Stick CrossFit,http://redstickcrossfit.com/,3079 Government St. Suite C,"Baton Rouge, LA, 70806",(225) 747-0457,30.4445484701,-91.1566972733
5041,Diablo CrossFit - Alamo,http://diablocrossfit.com/alamo,190 F Alamo Plaza,"Alamo, CA, 94507",(925) 276-2323,37.8503513,-122.0342761
5042,Ruya CrossFit,http://ruyacrossfit.com/,"3200 Valmont, Unit 6","Boulder, CO, 80301",(303) 834-5160,40.0289233,-105.2513293
5043,The Bar CrossFit,http://www.thebarcrossfit.com/,"33851 Curtis Blvd., Unit 205","Eastlake, OH, 44095",(440) 479-7339,41.6316013,-81.4471941
5044,Dynamis CrossFit,http://dynamiscrossfit.com/,"2451 Impala Drive, Suite B","Carlsbad, CA, 92008",(760) 845-8540,33.139106,-117.269934
5045,CrossFit HTF,http://,2320 S King St,"Honolulu, HI, 96826",(808) 386-0197,21.293907,-157.826178
5046,NewBreed CrossFit,http://newbreedcf.com/,13 Nalley Road,"Cabot, AR, 72032",(479) 234-3773,34.9456466079,-92.0570608308
5047,CrossFit Soforem,http://www.crossfitsoforemlasrozas.com/,BERNA 15,"LAS ROZAS, MADRID, 28232",91 637 84 72,40.4971884,-3.8860904
5051,CrossFit am Rhein,http://,EmmastraÃe 25,"DÃ¼sseldorf, NRW, 40227",491779609675,51.209383,6.7998739
5052,Maximum 3 CrossFit,http://www.maximum3crossfit.com/,"3080 Kyle Crossing, Bldg 1","Kyle, TX, 78640",(903) 243-2252,30.0360789,-97.8519968
5053,Bell City CrossFit,http://,461 Broad Street,"Bristol, CT, 06010",(203) 927-7112,41.6720033,-72.9145935
5054,Renton CrossFit,http://www.RentonCrossFit.com,17110 116th Ave SE,"Renton, WA, 98058",(425) 954-7141,47.4496868,-122.1860847
5055,CrossFit ISC,http://www.crossfit-isc.co.uk,"Unit 12 and 13, Alstons Court 
Leslie Road","Ipswich, Suffolk, IP3 9PL",07783 975363,52.034815,1.1998009
5056,CrossFit Saar,http://www.crossfit-saar.de/,StadionstraÃe 89,"VÃ¶lklingen, Saarland, 66333",0049 160 7992087,49.2609278,6.8699718
5057,LACOSTA CrossFit,http://,"Av. Isidro Ayora y Jose Luis Tamayo, Centro Comercial Polaris MZ 788 Solar 1","GUAYAQUIL, Guayas, EC090115",59392220019,-1.961345,-79.400231
5058,CrossFit Reflexion,http://www.crossfitreflexion.com/,"14155 SW Brigadoon Cte, Suite A","Beaverton, OR, 97005",(503) 660-3143,45.4923824,-122.8029665
5059,CrossFit BLQ,http://crossfitblq.com/,Via Lirone 42,"Castelmaggiore, BOLOGNA, 40013",(333) 441-7540,44.5743279,11.35904
5060,Kettle Moraine CrossFit,http://www.kettlemorainecrossfit.com/,418 Winfield Court,"Slinger, WI, 53086",(262) 573-5399,43.3385958,-88.2927823
5061,NorCal CrossFit Mountain View,http://www.norcalcrossfit.com/santa-clara,2584 Leghorn St,"Mountain View, CA, 94043",(831) 247-0531,37.4200019,-122.100609
5062,NorCal CrossFit Redwood City,http://www.norcalcrossfit.com/memberships-pricing,3151 Edison Way,"Redwood City, CA, 94063",(408) 656-3135,37.4762566,-122.2025125
5063,CrossFit CDI,http://www.crossfitcdi.com/,2560 Eastern Blvd,"York, PA, 17402",(717) 332-8827,39.9730142,-76.6748909
5064,CrossFit 830,http://www.crossfit830.com/,738 A Mustang St,"Fredericksburg, TX, 78624",(830) 285-8007,30.2591262809,-98.8697782159
5065,CrossFit HGST Yerba Buena,http://,3403 Yerba Buena Rd,"San Jose, CA, 95135",(408) 660-0779,37.304269,-121.754479
5066,Reebok CrossFit XTM2,http://,"602, Centum brain B/D, 1470, U-Domg,","Busan, Haeundae-gu, Busan, ",82-10-6309-5263,35.1631139,129.1635509
5067,CrossFit TLV,http://www.crossfit-tlv.com/,"6 shalom shitrit st.
national athletic stadium","Tel Aviv, Israel, ",972-50-7390244,32.1053521768,34.8218107224
5068,CrossFit Achilles,http://,Groves Ave,"Mcgraths Hill, NSW, 2756",(041) 708-4813,-33.6289401,150.8322445
5069,FTW CrossFit,http://ftwcrossfit.wordpress.com/,4660 Kenny Rd Suite E,"Columbus, OH, 43220",(614) 506-8884,40.059587,-83.0469339
5070,Upper Hutt CrossFit,http://www.upperhuttcrossfit.com/,54 Montgomery Crescent,"Upper Hutt, Wellington, 5018",6421525070,-41.1199518,175.087652
5071,CrossFit Central Downtown,http://centralathlete.com/downtown/,702 East 3rd Street,"Austin, TX, 78701",(512) 507-6450,30.263579,-97.7367189
5072,CrossFit Unit,http://www.crossfitunit.sg/,76 Playfair Road,"Singapore, Singapore, 367996",(659) 247-3730,1.336474,103.8866
5073,Richmond Hill CrossFit and Athletics,http://rh-cf.com/,"555 Edward Ave, Unit 13","Richmond Hill, ON, L4C 5K6",(647) 388-7346,43.897057,-79.4287753
5075,CrossFit Yards,http://www.crossfityards.com,58A East Bridge Street,"Morrisville, PA, 19067",(267) 799-4146,40.2089431,-74.7740996
5078,CrossFit Okefenokee,http://crossfitokefenokee.com/,1715 Knight Ave,"Waycross, GA, 31501",(912) 286-1886,31.2073692163,-82.3343861103
5079,CrossFit ECF,http://www.crossfitecf.com/,6500 Dewey Ave,"West New York, NJ, 07093",(732) 485-9848,40.791005,-74.008473
5081,MDE Origen CrossFit,http://,Cll 10d # 30 a - 135,"MedellÃ­n, Antioquia, ",(320) 667-4868,6.210953,-75.5602706
5083,CrossFit Elko,http://,"651 River St, Ste 1","Elko, NV, 89801",(775) 397-0466,40.831954,-115.759197
5085,CrossFit Oxnard,http://crossfitoxnard.com/,"2021 Eastman Ave, Unit B","Oxnard, CA, 93030",(805) 988-9922,34.1985493,-119.1536344
5086,CrossFit Uplift,http://,5 Young St.,"Lithgow, NSW, 2790",(041) 828-9183,-33.481065,150.153617
5087,CrossFit Signal 20,http://crossfitsignal20.com/,406 Eagles Landing Parkway,"Stockbridge, GA, 30281",(678) 245-2337,33.5147941,-84.2073689
5088,CrossFit South Bay,http://,725 5th Street,"Hermosa Beach, CA, 90254",(310) 779-8531,33.8585889,-118.3922783
5089,JG CrossFit,http://jgmma.com/jg-crossfit-cincinnati,10379 Julian Dr.,"Woodlawn, OH, 45215",(513) 889-5851,39.2550886,-84.4617965
5090,"CrossFit HGST, Great Oaks",http://,5601 Great Oaks Pkwy,"San Jose, CA, 95138",(408) 234-5076,37.2469341,-121.7893563
5091,TeamBSS CrossFit,http://www.teambssfitness.com/Blank.html,730Â BevÂ Road,"Boardman, OH, 44512",(330) 506-4586,40.99388,-80.638683
5092,Latham CrossFit,http://,3A Johnson Rd,"Latham, NY, 12110",(518) 755-7512,42.7615075,-73.7500834
5094,CrossFit Salina,http://www.crossfitsalina.com/,713 N. 11th,"Salina, KS, 67401",(785) 380-7515,38.853248403,-97.6151186228
5095,CrossFit Marina Green,http://www.crossfitmarinagreen.com,1925 Jefferson Street,"San Francisco, CA, 94123",(415) 519-2853,37.8045144,-122.444369
5096,Sector CrossFit,http://,"Carretera 686
Km 16.4 Interior","Vega Baja, Puerto Rico, 00693",(939) 630-3589,18.453579483,-66.3901800821
5097,Semper CrossFit,http://www.sempercrossfit.com/,250 Cleveland Rd East,"Huron, OH, 44839",(440) 506-7722,41.3890892,-82.5439956
5099,CrossFit Thribo,http://www.crossfitthribo.com/,R Eduardo Prada 35,"Araraquara, SÃ£o Paulo, 14810-320",5516 3339-4327,-21.773633,-48.1498027
5100,CrossFit Boiler Room,http://www.crossfitboilerroom.com/,125 Commons Way,"Villa Rica, GA, 30180",(678) 571-6234,33.717301,-84.935387
5101,CrossFit Leyland,http://crossfitleyland.co.uk/,"28 Marathon Place, Moss Side Industrial estate","Leyland, Lancashire, PR26 7QN",7728759730,53.7019945,-2.725974
5102,CrossFit Towne Lake,http://,"1105 Parkside Lane, Suite 1334","Woodstock, GA, 30189",(404) 451-8594,34.107927,-84.553485
5103,Down & Dirty CrossFit,http://downanddirtycrossfit.com/,26 N. Bowery St.,"Grantsville, UT, 84029",(801) 471-6488,40.6003895,-112.4468875
5106,Morgan Junction CrossFit,http://morganjunctioncrossfit.com/,2920 1st Ave South,"Seattle, WA, 98136",(206) 420-4504,47.5770167,-122.3338098
5107,CrossFit 2444,http://,1/40-44 Munster Street,"Port Macquarie, NSW, 2444",(040) 827-0435,-31.433771,152.9127071
5108,Thorbeckes CrossFit,http://www.thorbeckescrossfit.com/,2020 Borst Avenue,"Centralia, WA, 98531",(360) 219-7173,46.7271457,-122.9792116
5109,CrossFit G Bar 3,http://crossfitgbar3.com/,13615 Kluge Rd,"Cypress, TX, 77429",(832) 540-7781,29.972934,-95.6345429
5110,CrossFit Davis,http://www.crossfitdavis.com/,2121 2nd St. Suite 104A,"Davis, CA, 95616-2429",(530) 400-5975,38.547393,-121.723602
5111,CrossFit IV,http://www.crossfit-iv.com/,"4031 Fambrough Court, Bld 200","Powder Springs, GA, 30127",(678) 567-0031,33.8595491,-84.683824
5112,Titletown CrossFit,http://www.titletowncrossfit.com/,1465 Cornell Road,"Green Bay, WI, 54313",(920) 530-9800,44.5807323,-88.0693858
5114,Reebok CrossFit Robust,http://,"7, Bhisham Pitamah Marg, Arjun Nagar, Kotla Mubarakpur","New Delhi, New Delhi, 110003",9891428982,28.5730433,77.227223
5115,CrossFit Volos,http://crossfitvolos.gr/,Naypliou 66,"Volos, Magnisia, 38445",(693) 611-3638,39.3646674,22.9214854
5116,CrossFit Tuluka La Plata,http://,Calle 32 Nro 833,"La Plata, Buenos Aires, ",+54 221 423 3998,-34.9212151,-57.9913903
5120,CrossFit O2,http://,Rua T-53 N 929 Setor Bueno,"Goiania, GO, 74215-150",55-62-78138333,-16.6580182,-49.2630455
5121,Gorilla CrossFit,http://,171 Spring St,"Macon, GA, 31201",(478) 390-7636,32.842651097,-83.6315667629
5123,CrossFit Schagen,http://www.crossfitschagen.nl/,Westerweg 2,"Schagen, North Holland, 1741",(062) 414-6176,52.7900237,4.7898092
5124,CrossFit Northlake,http://crossfitnorthlake.com/,"8721 Sidney Circle, Suite 500","Charlotte, NC, 28269",(704) 300-8360,35.3393696,-80.8459191
5125,Ultra CrossFit,http://www.ultracrossfit.com/,27 Finchley St,"Milton, QLD, 4064",(045) 245-6651,-27.466551,153.005743
5127,Steel Mill CrossFit,http://,1838 Cassat Ave Ste 2,"Jacksonville, FL, 32210",(904) 813-9063,30.284984,-81.731243
5130,CrossFit Drummond,http://www.crossfitdrummond.com/,1688 Rue Jean Berchmans Michaud,"Drummondville, QC, J2C 8E9",(819) 469-4697,45.8910799,-72.536683
5132,A4 CrossFit,http://www.a4fitness.com/a4-crossfit.html,11671 National Boulevard,"Los Angeles, CA, 90064",(310) 279-9627,34.0231511,-118.4380216
5133,TFR CrossFit,http://tfrcrossfit.com/,1303 veterans memorial hwy,"Mableton, GA, 30126",(404) 441-8110,33.8160639,-84.5922191
5134,CrossFit Flowood,http://,205 Belle Meade Pt,"Flowood, MS, 39232",(601) 750-0218,32.3095903,-90.1389757
5135,CrossFit TMR,http://crossfit-tmr.com/,5000 Rue Jean-Talon Ouest,"Montreal, QC, H4P-1W9",(514) 733-3323,45.4963743,-73.6502238
5137,CrossFit Oswego,http://www.crossfitoswego.com/,"39 Stonehill Rd, Suite B","Oswego, IL, 60543",(630) 742-6325,41.68014,-88.336966
5138,TFL CrossFit,http://www.hiyatrainforlife.com/crossfit/,2902 Back Acre Circle,"Mount Airy, MD, 21771",(240) 678-9244,39.3686073,-77.1366427
5140,Big Oak CrossFit,http://,3019 Hwy 90 east,"Uvalde, TX, 78801",(830) 591-8269,29.2544531,-99.7317118
5141,CrossFit Pavia,http://,Via Vigentina 11/c,"Pavia, Italy, 27100",393316291999,45.1990643,9.1690091
5142,Grove CrossFit,http://,"609 Amigos Drive, Suite 3","Redlands, CA, 92373",(909) 810-7361,34.061096,-117.223672
5143,CrossFit Change,http://crossfitchange.com/,620F Stonecypher Street,"Cornelia, GA, 30531",(706) 949-9556,34.5245067839,-83.5273951292
5144,CrossFit Fruition,http://www.crossfitfruition.com/,4423 Dewey Avenue,"Rochester, NY, 14616",(585) 227-4480,43.252388,-77.6468244
5147,CrossFit SG,http://crossfit-sg.de/,Am Eisenwerk 19,"Hannover, Lower Saxony, 30159",0049 176 23 39 99 33,52.3267794,9.7844382
5148,Trojan CrossFit,http://,431 S. Hewitt Street,"Los Angeles, CA, 90013",(626) 487-8450,34.0425468846,-118.2353360789
5152,IPF CrossFit,http://,2066 N.Henderson rd.,"Freeport, IL, 61032",(815) 821-4637,42.3315311,-89.6124379
5153,CrossFit 724,http://www.crossfit724.com,114 Equity dr Suite C,"Greensburg, PA, 15601",(724) 205-6046,40.31219,-79.499548
5155,CrossFit Collinsville,http://www.crossfit-collinsville.com/,"1601 Eastport Plaza Drive, Suite 109","Collinsville, IL, 62234",(618) 214-7909,38.6841886221,-90.0223092735
5158,CrossFit Big Fish,http://,2312 West 15th,"Erie, PA, 16505",(814) 920-2487,42.102281,-80.132415
5163,CrossFit Old Bay,http://crossfitoldbay.com/,1981 Moreland Pkwy #4B,"Annapolis, MD, 21401",(410) 267-5906,38.9826542,-76.5265239
5164,TAGG CrossFit,http://www.taggcrossfit.com/,"1 Moreland Terrace
De Waterkant","Cape Town, Western Cape, 8001",(082) 052-2277,-33.9145468,18.4174695
5167,CrossFit Unshackled,http://www.crossfitunshackled.com/,25 9 1/2 Street SE,"Rochester, MN, 55904",(507) 993-2400,44.011748,-92.461472
5168,CrossFit 28,http://,3201 Skyline Drive,"Pineville, LA, 71360",(318) 613-1554,31.334148,-92.390328
5169,Bucktown CrossFit,http://chicagoelitefitness.com/,2211 N Elston,"Chicago, IL, 60614",(312) 834-7487,41.922309,-87.672203
5170,CrossFit Wingman,http://www.crossfitwingman.com/,45 Tennis Rd.,"Agawam, MA, 01001",(774) 521-4416,42.0706929,-72.6409128
5171,Southern Moon CrossFit,http://,"1200 Woodruff Road, Suite A-13","Greenville, SC, 29607",(864) 380-9349,34.8207413,-82.2881109
5173,This Is CrossFit,http://th-iscrossfit.com/,"7575 W Sunset Rd, Suite 130","Las Vegas, NV, 89138",(702) 296-6263,36.068636,-115.256493
5174,CrossFit Napa Valley,http://crossfitnapavalley.com/,55 Enterprise Ct,"Napa, CA, 94559",(707) 603-9960,38.260867,-122.27331
5175,Carson CrossFit,http://www.carsoncrossfit.com/,"20720 Leapwood Ave, Suite B","Carson, CA, 90746",(424) 703-3775,33.8431255,-118.2576513
5176,CrossFit 570,http://,13 Arnold Dr.,"Peckville, PA, 18452",(570) 575-0390,41.489725,-75.5783558
5178,CrossFit North London,http://www.crossfitnorthlondon.co.uk,92 Tottenham Lane,"Hornsey, London, N8 7EE",7739743952,51.5852685,-0.1152244
5179,CrossFit Invigorate,http://www.crossfitinvigorate.com/,26 Mansfield Rd.  Building C,"Washington, PA, 15301",(412) 522-4809,40.2252599,-80.1835573
5180,CTC CrossFit,http://www.ctccrossfit.com/,505 Commerce Park Drive Suit H,"Marietta, GA, 30060",(404) 493-4950,33.9396808,-84.5313088
5182,CrossFit Charlevoix,http://www.crossfitcharlevoix.com/,103 Harbor Drive,"Charlevoix, MI, 49720",(313) 580-6082,45.3028108,-85.2625766
5183,CrossFit Liberty Lake,http://www.crossfitlibertylake.com/,"22808 E Appleway, Suite C","Liberty Lakeâ, WA, 99019",(509) 893-4115,47.672947,-117.098859
5184,Crescent City CrossFit Elmwood,http://www.crossfitelmwood.com/,1516 River Oaks Rd. West,"Elmwood, LA, 70123",(504) 284-9790,29.9615445,-90.2033658
5186,CrossFit Longview,http://www.crossfitlongview.com/,5971 Gilmer Rd.,"Longview, TX, 75604",(903) 736-9553,32.5838397,-94.8142142
5187,CrossFit Spring Valley,http://,1328 Coronado Ave.,"Spring Valley, CA, 91977",(619) 865-9650,32.718267,-116.988598
5188,CrossFit 253,http://www.crossfit253.com/,8103 Steilacoom Blvd SW,"Tacoma, WA, 98498",(253) 267-5114,47.1800249,-122.5459634
5189,New Order CrossFit,http://www.newordercrossfit.com/,6408 Tryon Rd,"Cary, NC, 27518",(229) 206-2661,35.745599,-78.761554
5190,CrossFit TC Unplugged,http://www.crossfittcunplugged.com/,243 South 8th Street,"Lehighton, PA, 18235",(570) 956-2516,40.8299207,-75.7198352
5191,Top Notch CrossFit,http://,81 Plymouth St,"Winnipeg, MB, R2X 2V5",(204) 470-4056,49.9397961,-97.1886115
5192,CrossFit Gloucester,http://www.cfgloucester.com/,4924 George Washington Memorial Hwy,"Hays, VA, 23072",(757) 869-0155,37.2906807,-76.4447397
5193,CrossFit Unknown,http://www.crossfitunknown.com/,185 North Commercial Street,"Morgan, UT, 84050",(801) 791-1289,41.0443151,-111.6731109
5194,CrossFit Praus,http://www.crossfitpraus.com/,4106 Merchant Road,"Fort Wayne, IN, 46818",(260) 410-4287,41.1369271,-85.1972278
5195,LIV Up CrossFit,http://www.livupcrossfit.com/,6601 NW 14th Street Suite 9,"Plantation, FL, 33313",(305) 502-4024,26.143183,-80.237753
5196,CrossFit Safety Harbor,http://crossfitsafetyharbor.com/,985 Harbor Lake Dr,"Safety Harbor, FL, 34695",(727) 251-7380,27.9996237562,-82.6992201805
5197,CrossFit 859,http://www.crossfit859.com/,125 Cynthia Drive,"Nicholasville, KY, 40356",(859) 699-1136,37.9557013,-84.5368594
5198,CrossFit Triade,http://,"Av Oliveira Paiva 2455, City of Staff","Fortaleza, CearÃ¡, ",558587217155,-3.7318616,-38.5266704
5199,CrossFit Mania,http://www.crossfitmania.cr/,200 m sur y 50 este de Super 99,"Guadalupe, Cartago, 7050",506-8831-2825,9.8574649555,-83.9395594597
5200,Mental Giants CrossFit,http://www.d1fitcrossfit.com/,"11836 Judd Ct, Suite 304C","Dallas, TX, 75243",(214) 205-8182,32.91089,-96.7424769
5201,CrossFit Lando,http://crossfitlando.com/,10 Micro Drive,"Woburn, MA, 01801",(781) 933-0326,42.471543,-71.1371827
5202,CrossFit DTC Utrecht,http://,Mississippidreef 20B/C,"Utrecht, Utrecht, 3565CG",0031 612707750,52.12539,5.0857408
5203,CrossFit Tartu,http://crossfittartu.ee/,"Aardla 25E, 50110","Tartu, Tartumaa, 60503",37255514702,58.3553836,26.7159195
5204,CrossFit Athletic Co Lake Worth,http://www.crossfitathleticolakeworth.com/,5516 S. State Road 7 #118,"Lake Worth, FL, 33467",(561) 357-9244,26.5949401,-80.2056263
5205,CrossFit Riverchase,http://crossfitriverchase.com/,2048 Valleydale Terrace Ste A,"Birmingham, AL, 35244",(205) 994-0721,33.348204,-86.799136
5206,CrossFit North Carlton,http://,"Lee Street , Carlton","Melbourne, VIC, ",(040) 444-4646,-37.7913028,144.9722612
5207,Two Ton CrossFit,http://www.twotoncrossfit.com/,"Old Apple Shed
Corkscrew Lane
Staplegrove","Taunton, Somerset, TA2 6EE",7817745965,51.0351151,-3.1140173
5208,Baydog CrossFit,http://baydogcrossfit.com/,"836 Ritchie Highway, Suite 5","Severna Park, MD, 21146",(410) 279-6147,39.0640484,-76.5361261
5209,CrossFit 213,http://www.crossfit213.com/,903 S. Hill Street,"Los Angeles, CA, 90015",(213) 222-8067,34.0428066,-118.2573077
5210,CrossFit Allegiance,http://www.crossfitallegiance.com/Home_Page.html,7871 Commerce Drive,"Denver, NC, 28037",(704) 778-1408,35.484545,-80.997472
5212,Reebok CrossFit Bayard,http://,Preobrazhenskaia Ploshad 12,"Moscow, Moscow, ",79263775347,55.7942642,37.71376
5213,CrossFit Zionsville,http://crossfitzionsville.com/,10668 Andrade Drive,"Zionsville, IN, 46077",(317) 733-4604,39.9421683,-86.2442225
5214,CrossFit Embark,http://crossfitembark.com/,"1229 Perry Rd, Suite 104","Apex, NC, 27502",919-289-WODS,35.712036,-78.851407
5215,CrossFit Chronic,http://crossfitchronic.com/,"2504 Squadron Court, Ste 104","Virginia Beach, VA, 23453",(757) 343-9766,36.7969637,-76.0601289
5216,CrossFit Maryborough,http://,"Shed 2, 43 Maryborough Dunolly Road
(Enter Via Drive In Court)","Maryborough, Victoria, 3465",(041) 910-4585,-37.0196807,143.7484192
5217,CrossFit Champ Performance Training,http://www.crossfitchampperformancetraining.com/,7425 Hwy 72 E,"Madison, AL, 35758",(256) 394-3313,34.754964,-86.726175
5218,Block CrossFit,http://blockcrossfit.com/,390 Alabama St,"Redlands, CA, 92373",(909) 747-7757,34.0584587,-117.2084548
5219,CrossFit Yourself,http://,4605 rue De Lombardie,"Brossard, QC, J4Y0J3",(514) 867-4546,45.4391934,-73.4551947
5221,CrossFit Rough,http://crossfitrough.com/,13181 HARMON RD SUITE A,"Fort Worth, TX, 76177",(817) 320-5808,32.940073,-97.324645
5222,CrossFit Mandeville,http://www.cfmandeville.com/,"4240 Hwy 22, Ste. 3","Mandeville, LA, 70471",(985) 778-1719,30.3959433,-90.0951739
5223,All In CrossFit,http://allincrossfitauburn.com/,1747 Ogletree Road,"Auburn, AL, 36830",(229) 886-4940,32.5687433,-85.4390066
5224,Capable CrossFit,http://capablecrossfit.ca/?doing_wp_cron=1354047414.5177960395812988281250,34110 Lougheed Hwy,"Mission, BC, V2V 6B2",(604) 814-4889,49.1434185,-122.2748387
5226,RipTide CrossFit,http://riptidecrossfit.com/,15 SW 7th St.,"Ft. Lauderdale, FL, 33301",(786) 314-1807,26.1129712,-80.1438809
5227,Arapahoe CrossFit,http://www.crossfitanomaly.com/,"6770 S Dawson Circle, Suite 500","Centennial, CO, 80112",(303) 956-4996,39.5939737,-104.8171711
5228,CrossFit Russellville,http://www.crossfitrussellville.com/,"1509 East Main Street, Suite 1","Russellville, AR, 72801",(870) 243-4472,35.2794049,-93.113825
5229,CrossFit The Challenge,http://crossfitthechallenge.com/,2811 Wiley Blvd. Ste C,"Cedar Rapids, IA, 52404",(319) 432-4475,41.9500546,-91.7222997
5230,Carpe Diem CrossFit,http://carpediemcrossfit.com/,"12 Yeaton Rd, Suite B8","Plymouth, NH, 03264",(631) 905-3449,43.7702332,-71.7533702
5231,CrossFit 13,http://www.crossfit13.com/,"Unit 2 Chancery Gate Business Business Centre, 33 Tallon Road","Hutton, Essex, CM131TE",+44(0)7872 516 396,51.638338,0.3576943
5232,CrossFit North Sound,http://www.crossfitnorthsound.com/,"12432 Hwy 99, Suite 80","Everett, WA, 98204",(425) 248-1603,47.885122,-122.264335
5234,CrossFit 3040,http://www.crossfit3040.com/,1165 S Stemmons Frwy Ste 126,"Lewisville, TX, 75067",(972) 246-8973,33.029393,-96.995249
5236,Birdtown CrossFit,http://birdtowncrossfit.com/,"13000 Athens Ave, Suite 300a","Lakewood, OH, 44107",(440) 724-3994,41.4725693,-81.7806977
5237,CrossFit Restoration,http://,1097 Elm Street,"Dubuque, IA, 52001",(615) 686-0683,42.5051936,-90.6619619
5238,CrossFit Hunger,http://www.poweredbyprimal.com/,"331 Academy Dr, Suites B, C","Corrales, NM, 87048",(505) 264-0665,35.2475023,-106.6059898
5239,CrossFit Mount Kisco,http://,136 Radio Circle Drive,"Mount Kisco, NY, 10549",(917) 921-2465,41.1910936,-73.7369836
5240,Fundy CrossFit,http://fundycrossfit.ca,"400 Main Street, Suite P-02","Saint John, NB, E2K1J4",(506) 658-8146,45.2750171,-66.0769699
5241,Balcones CrossFit,http://balconescrossfit.com/,1406 Three Points Rd. Unit B2,"Pflugerville, TX, 78660",(512) 655-9348,30.450628,-97.657685
5242,Crow Hill CrossFit,http://www.crowhillcrossfit.com,1010 Dean Street,"Brooklyn, NY, 11238",(718) 774-2769,40.677511,-73.956817
5245,Supreme CrossFit Brattleboro,http://supremefitnessvt.com/index.php?action=subpage&amp;id=949,1589 Putney Road,"Brattleboro, VT, 05304",(802) 257-4944,42.8962069,-72.550202
5246,Aggressive CrossFit,http://www.aggressivecrossfit.com/,1857 Ponce de Leon,"San Juan, PR, 00907",(787) 726-0107,18.4471067,-66.0696441
5248,Maia CrossFit,http://www.maiacrossfit.com/,1 Tahi Street,"Miramar, Wellington, 6037",04 388 6146,-41.3141225,174.8145935
5249,CrossFit U,http://www.crossfit-u.com/,25 Stanley Street,"West Melbourne, VIC, 3003",(039) 077-6824,-37.8078506,144.9498561
5251,Iron Warrior CrossFit,http://www.ironwarriorcrossfit.com/,2241 Bellingham,"Troy, MI, 48083",(586) 819-4653,42.555181,-83.11288
5252,Troll CrossFit,http://trollcrossfit.com/,Noreveien 10,"Karmsund, , 5542",4740550737,59.3820527,5.3066655
5253,CrossFit Albury Wodonga,http://,284 Kiewa Street,"Albury, NSW, 2640",(042) 256-9255,-36.0917884,146.9136293
5254,FBP CrossFit,http://www.fbpcrossfit.com/,"Unit 4, 6 Webber Drive","BROWNS PLAINS, QLD, 4118",+61 438 400 036,-27.663497,153.048106
